LineCode,Track,Mile,Foot,Curvature,CrossLevel
AB,2,0,187,-0.059849744870940344,-0.07425799569595634
AB,2,0,188,-0.0073291935274819794,-0.09239158217283636
AB,2,0,189,-0.12324998773688683,0.04017259763984772
AB,2,0,190,-0.017022118784009145,-0.11497012600510872
AB,2,0,191,0.07820952042392451,-0.003313799037617273
AB,2,0,192,-0.022270084635411195,-0.020707512422224506
AB,2,0,193,-0.0537627049007537,-0.01040181982741944
AB,2,0,194,-0.012095520543707336,-0.01241011404375697
AB,2,0,195,0.05452330193335067,0.07986122128430405
AB,2,0,196,-0.03242701338582479,0.03746800480633927
AB,2,0,197,0.010511639018739766,0.09913059203584959
AB,2,0,198,0.08082793392939888,0.014760383472255155
AB,2,0,199,-0.02403320777311605,-0.12323766677420377
AB,2,0,200,-0.016628225288900286,0.040288100250533886
AB,2,0,201,0.02374603127852363,-0.04423986416028938
AB,2,0,202,0.05035762290478081,-0.03990097731041342
AB,2,0,203,0.056706081233005745,-0.04146261003436541
AB,2,0,204,0.05734199543252019,0.06289369175828827
AB,2,0,205,-0.028348657360206298,-0.0076124432937903575
AB,2,0,206,-0.07604336514480582,-0.06319719321855939
AB,2,0,207,-0.0014506510402378138,-0.01615876238752132
AB,2,0,208,-0.07086622005948803,-0.1981065715543106
AB,2,0,209,0.1761466616804441,-0.050884658335189285
AB,2,0,210,-0.07082098595166308,0.1015775404312884
AB,2,0,211,0.013198758455608549,-0.23016352596192213
AB,2,0,212,-0.02833598830704588,-0.07358712564791765
AB,2,0,213,0.05177757146366378,-0.07972845344489267
AB,2,0,214,-0.015736494100573352,-0.07701534151434761
AB,2,0,215,0.05309657639959993,-0.06837464280479981
AB,2,0,216,-0.04386883015530492,0.009167486413282577
AB,2,0,217,-0.08155581784722134,-0.052357834834276466
AB,2,0,218,0.0014078910712815931,-0.12919342685133978
AB,2,0,219,0.10020493498278878,0.010209768838079267
AB,2,0,220,0.13619355726400278,0.20379348871125413
AB,2,0,221,-0.11465948959546571,-0.0016878382846805956
AB,2,0,222,-0.03709034928654658,0.056524170262077525
AB,2,0,223,-0.12603914209748085,-0.015580373940445782
AB,2,0,224,-0.0009446104608687236,-0.017967179438263887
AB,2,0,225,0.10810343118833707,0.02235913854471675
AB,2,0,226,0.016257309690871934,-0.07569815044859232
AB,2,0,227,-0.013892874411166135,0.02203395635646617
AB,2,0,228,-0.0003812732616362696,0.029064368538557723
AB,2,0,229,0.059306607016029675,0.048865384061358305
AB,2,0,230,-0.06944201134891964,-0.028158717456918392
AB,2,0,231,0.01951910507785637,0.017015943193590365
AB,2,0,232,-0.04014029819891622,-0.0976898726556638
AB,2,0,233,-0.03170856973238577,-0.030539342948088695
AB,2,0,234,0.12374038101961189,-0.156752336568316
AB,2,0,235,0.11563514148524331,-0.009668107758862869
AB,2,0,236,-0.16674372805126197,0.08745744424834057
AB,2,0,237,0.03339809728803665,0.044964708859718996
AB,2,0,238,0.04097250634276034,-0.04044891101011762
AB,2,0,239,0.08056405503175103,0.057815935684999105
AB,2,0,240,0.002021235219617043,0.1255839413308831
AB,2,0,241,0.05480847390694993,0.07072601828866244
AB,2,0,242,0.11576418211588949,-0.03750946322538649
AB,2,0,243,0.021897278035059572,-0.020157469039265567
AB,2,0,244,0.03239858195572497,0.08049784521342727
AB,2,0,245,0.1268019370445338,0.02305637482576978
AB,2,0,246,0.04448426770277045,0.002053268992343451
AB,2,0,247,0.23949839190381583,0.010617469150841063
AB,2,0,248,0.26442559028324664,0.040123939794979725
AB,2,0,249,0.2071460315678076,0.09591030265617728
AB,2,0,250,0.23569875830256773,0.04282181502253922
AB,2,0,251,0.276043643191619,0.09545884489871939
AB,2,0,252,0.30768577828469285,0.0843858379948448
AB,2,0,253,0.33686717053598547,0.022184742906205562
AB,2,0,254,0.38384380873374574,0.02722997227860994
AB,2,0,255,0.37272461455296596,0.05375785684410406
AB,2,0,256,0.4539393261908389,0.01451404947027643
AB,2,0,257,0.45450077868677363,0.060733735176132064
AB,2,0,258,0.427278946350436,0.16719709456538281
AB,2,0,259,0.549806480847832,0.09504065270015692
AB,2,0,260,0.4405617269650621,0.06337228194986462
AB,2,0,261,0.529290014543672,0.20256689360797306
AB,2,0,262,0.6076679039520786,0.06533354079335082
AB,2,0,263,0.5485921074662572,0.0688550042021035
AB,2,0,264,0.6256472738637814,0.18350818239541972
AB,2,0,265,0.6627602001889356,0.16018454704781263
AB,2,0,266,0.6179907557534804,0.1257004472041892
AB,2,0,267,0.6828167919864,0.1788835805926784
AB,2,0,268,0.7040392152692007,0.15740288141739056
AB,2,0,269,0.7097012430016058,0.08814800633170278
AB,2,0,270,0.8777956070093185,0.03266313753064064
AB,2,0,271,0.7499802755480652,0.1292598610587033
AB,2,0,272,0.8638058367372925,0.21695810620169365
AB,2,0,273,0.8193430000034007,0.14637310575216078
AB,2,0,274,0.8100749702167529,0.19588621584966562
AB,2,0,275,0.8949712206323298,0.18719037411716863
AB,2,0,276,0.9477089065075106,0.09837583272690717
AB,2,0,277,0.986703444854979,0.1678158085350232
AB,2,0,278,1.0442149504480078,0.21116430550537976
AB,2,0,279,1.1387877382255687,0.15894777197054438
AB,2,0,280,1.0294748627301527,0.185262922657077
AB,2,0,281,1.009218272664663,0.22806193087604204
AB,2,0,282,1.0904403265092362,0.2171908219910473
AB,2,0,283,1.0799096914627262,0.2709895548428459
AB,2,0,284,1.1649423742892218,0.24291235921749602
AB,2,0,285,1.0792095817918834,0.18102105940193308
AB,2,0,286,1.2879082525437506,0.210020969388269
AB,2,0,287,1.237717658976064,0.23999786505877152
AB,2,0,288,1.1361387821610394,0.3109885504358716
AB,2,0,289,1.2103112667486582,0.22547626085876607
AB,2,0,290,1.3119904928836632,0.16760884801569187
AB,2,0,291,1.3554273723000982,0.28135037907286453
AB,2,0,292,1.2584220169434865,0.22662686724381706
AB,2,0,293,1.3831089196402917,0.2052264594449804
AB,2,0,294,1.2755143622991074,0.2755164218277326
AB,2,0,295,1.3938382914722105,0.32830439903956776
AB,2,0,296,1.4793311556644826,0.25605173572881346
AB,2,0,297,1.4215767558677324,0.3146592028337078
AB,2,0,298,1.3992301562295402,0.3290109373894098
AB,2,0,299,1.5073107398188779,0.3395898246833315
AB,2,0,300,1.4697640566682262,0.26338638451907
AB,2,0,301,1.5314779183032918,0.24394589710333078
AB,2,0,302,1.455733678389097,0.25076234475207027
AB,2,0,303,1.461368155517345,0.33954873360612353
AB,2,0,304,1.3989498839561878,0.33336965773354066
AB,2,0,305,1.508497235552574,0.2521424699649833
AB,2,0,306,1.49195475308617,0.40663220131718186
AB,2,0,307,1.4405807664629964,0.24618180167064177
AB,2,0,308,1.5096899356883546,0.34997320423503636
AB,2,0,309,1.5513535150322069,0.3759832719602606
AB,2,0,310,1.4892216028290526,0.3054878802996683
AB,2,0,311,1.5134083474910986,0.2615138078209585
AB,2,0,312,1.5136655624792583,0.2626060986275827
AB,2,0,313,1.439783508641052,0.2868954899818563
AB,2,0,314,1.6028292910353799,0.35404353890340173
AB,2,0,315,1.4764575084938858,0.24000620936500766
AB,2,0,316,1.5328058100930135,0.20806169837936128
AB,2,0,317,1.5384607638614525,0.31810274952846523
AB,2,0,318,1.4930202436442124,0.3290806375629541
AB,2,0,319,1.5303397512529817,0.39839847233996345
AB,2,0,320,1.5122909610908195,0.2308840512366635
AB,2,0,321,1.4291180121386298,0.29325966940188813
AB,2,0,322,1.4833863649374956,0.35809187160602396
AB,2,0,323,1.4693724548822968,0.30604310838013665
AB,2,0,324,1.4769127479326936,0.29022804054692386
AB,2,0,325,1.4347998411081682,0.3394952748464771
AB,2,0,326,1.5563216858373015,0.2700305517896701
AB,2,0,327,1.5800996327306707,0.3425705420977075
AB,2,0,328,1.5489001487999206,0.23732184039048626
AB,2,0,329,1.5635264612073572,0.2240284148358552
AB,2,0,330,1.4827682581495922,0.2863205990543835
AB,2,0,331,1.4681871582506982,0.1718355106551717
AB,2,0,332,1.4610706476594144,0.3042349818356452
AB,2,0,333,1.5322032461478612,0.21337193286476447
AB,2,0,334,1.5113531526572075,0.3141210260283189
AB,2,0,335,1.4961389144200787,0.3092729719058473
AB,2,0,336,1.564757427209767,0.2966018806917592
AB,2,0,337,1.5202470676907671,0.32182043337690464
AB,2,0,338,1.4580671181239708,0.3102098734307044
AB,2,0,339,1.4659545585432152,0.28534996983343647
AB,2,0,340,1.5340996649627072,0.39155034902385666
AB,2,0,341,1.5520866426327298,0.3196655346776222
AB,2,0,342,1.5275840116127986,0.3385954043655439
AB,2,0,343,1.5948444373936042,0.35365398719862967
AB,2,0,344,1.581750358286571,0.33340746895210455
AB,2,0,345,1.5220517917425382,0.4031416459462403
AB,2,0,346,1.4580709670259249,0.30830034424105984
AB,2,0,347,1.4345006244134115,0.299651932708197
AB,2,0,348,1.4806309127492643,0.26752139560966925
AB,2,0,349,1.537660672320808,0.28718630317200095
AB,2,0,350,1.5913323539655968,0.26343877154744194
AB,2,0,351,1.52087235172054,0.33386059565007703
AB,2,0,352,1.5584361397115618,0.2543841876340681
AB,2,0,353,1.4877346256906099,0.30368960849490645
AB,2,0,354,1.5311384562613775,0.3279773467151188
AB,2,0,355,1.5411678414738585,0.3075161943297611
AB,2,0,356,1.4010202862073735,0.25520425622150367
AB,2,0,357,1.4793280598811744,0.33494724570029927
AB,2,0,358,1.5474850192138936,0.29573301457320267
AB,2,0,359,1.5137234167818283,0.15636438917767753
AB,2,0,360,1.4401742475924533,0.2508324154708307
AB,2,0,361,1.3784938812136323,0.3700566118201367
AB,2,0,362,1.4817109627348997,0.37421609207573425
AB,2,0,363,1.496420715355306,0.32630556050325993
AB,2,0,364,1.4558038525085828,0.3392034488479166
AB,2,0,365,1.5071542468513996,0.2610853009371068
AB,2,0,366,1.5253193373616447,0.2869927790630471
AB,2,0,367,1.5335343585363117,0.3617683300229819
AB,2,0,368,1.382204053753384,0.32129576212810373
AB,2,0,369,1.434285745109594,0.3032474191943526
AB,2,0,370,1.4847688675822632,0.2906595728553491
AB,2,0,371,1.5286086565518733,0.3587236000617354
AB,2,0,372,1.5244617006775019,0.35610160767750737
AB,2,0,373,1.5235934973938339,0.3324835875384381
AB,2,0,374,1.4808291029015535,0.30331375330412813
AB,2,0,375,1.483618328134502,0.28216217571166063
AB,2,0,376,1.463583536578913,0.3346506859842357
AB,2,0,377,1.5384097064052924,0.24490450775127603
AB,2,0,378,1.4539755606130211,0.25527150762067297
AB,2,0,379,1.5425018197594784,0.22744543196075306
AB,2,0,380,1.5103926619068824,0.3617614888996563
AB,2,0,381,1.4977477760772424,0.2639666687935328
AB,2,0,382,1.4671644800111767,0.3202003893375813
AB,2,0,383,1.4322229069417938,0.2937221239645237
AB,2,0,384,1.4676173621810977,0.4448769495060968
AB,2,0,385,1.4834996565687557,0.3220952727017919
AB,2,0,386,1.3815487844209375,0.20689296203773286
AB,2,0,387,1.4901322422332668,0.3587717878298292
AB,2,0,388,1.5462178684013004,0.2806424518197158
AB,2,0,389,1.5283608952716936,0.28995360990254737
AB,2,0,390,1.4751897062129247,0.2663743868494979
AB,2,0,391,1.5023468149207613,0.3097806259319232
AB,2,0,392,1.4721917715289,0.3091256568837411
AB,2,0,393,1.5074380366667848,0.26772614111756865
AB,2,0,394,1.5770053911872015,0.2745927739756786
AB,2,0,395,1.5484249401312438,0.30506430665441586
AB,2,0,396,1.5260397152846377,0.18286342567449693
AB,2,0,397,1.475355754380814,0.22792512647481494
AB,2,0,398,1.5374969196472419,0.383499604804901
AB,2,0,399,1.4156561524313473,0.31639104721601213
AB,2,0,400,1.4873823259004555,0.27375455066296106
AB,2,0,401,1.5291855709911975,0.21519585842315828
AB,2,0,402,1.5370210607023875,0.2971841917526762
AB,2,0,403,1.533494224510787,0.3492596045890553
AB,2,0,404,1.5147415344604847,0.43196030523249707
AB,2,0,405,1.4902137510458058,0.3946028212497849
AB,2,0,406,1.5268987984913245,0.25565309899357325
AB,2,0,407,1.452356947970685,0.27521002343078554
AB,2,0,408,1.4577661368353374,0.22642503848816642
AB,2,0,409,1.503086733823015,0.25791724666880245
AB,2,0,410,1.5086598821354373,0.28935784184376245
AB,2,0,411,1.4087192410717677,0.28164315016869285
AB,2,0,412,1.522757319047476,0.4027283653289716
AB,2,0,413,1.5386364188959696,0.23423215287618926
AB,2,0,414,1.4961357381266853,0.2977452775406052
AB,2,0,415,1.6187233141641997,0.19682701188516788
AB,2,0,416,1.4658532446842407,0.31654453902438673
AB,2,0,417,1.4819456418306565,0.23291473296620255
AB,2,0,418,1.4802466546936395,0.35513131541913967
AB,2,0,419,1.496190619435449,0.28544870534923544
AB,2,0,420,1.4835637593516855,0.2299007865858554
AB,2,0,421,1.4296594727697565,0.19486491232210212
AB,2,0,422,1.4726725851881763,0.25106812556951646
AB,2,0,423,1.4951189652112962,0.31196904453714197
AB,2,0,424,1.5614286041030998,0.32107568235782313
AB,2,0,425,1.6101121636686457,0.2750781009413364
AB,2,0,426,1.5667736948925328,0.3462898521716485
AB,2,0,427,1.4612310485163698,0.2432128553552465
AB,2,0,428,1.4652095194686918,0.15364700787457158
AB,2,0,429,1.4920335711245325,0.31412768253712503
AB,2,0,430,1.5892279444426793,0.36450479063416924
AB,2,0,431,1.4917287973909052,0.3649666836828872
AB,2,0,432,1.4336246254731284,0.2350095379692333
AB,2,0,433,1.4749411431523483,0.2727653406339221
AB,2,0,434,1.5378528000909708,0.3361910007870254
AB,2,0,435,1.5344970138448044,0.26864469460206153
AB,2,0,436,1.4899891666754173,0.30526924303042474
AB,2,0,437,1.5341707336780015,0.2641780052094859
AB,2,0,438,1.3863413898726584,0.24553056212693136
AB,2,0,439,1.5051914617516349,0.25518131742966216
AB,2,0,440,1.5430342710684315,0.3477862596475616
AB,2,0,441,1.4583568362422732,0.30068913823154375
AB,2,0,442,1.4581830731751857,0.3635940819202779
AB,2,0,443,1.4066775923618262,0.32602103474772104
AB,2,0,444,1.5794947797405348,0.38032326157404717
AB,2,0,445,1.4639923011489218,0.34090340964793686
AB,2,0,446,1.5120521638931055,0.33796704151233525
AB,2,0,447,1.5301958520741687,0.29397560506821596
AB,2,0,448,1.5756033974570727,0.45046032882483256
AB,2,0,449,1.4923051113007182,0.3056349109947268
AB,2,0,450,1.4730285103110792,0.201328831543706
AB,2,0,451,1.5086533824285278,0.3134016769806984
AB,2,0,452,1.5642040138271143,0.2508853878381285
AB,2,0,453,1.4914913734299609,0.3508510760800808
AB,2,0,454,1.4522565459207961,0.33629083790904696
AB,2,0,455,1.422962109584232,0.29042431750336745
AB,2,0,456,1.4389351307697387,0.255605349327842
AB,2,0,457,1.5432195748703332,0.3073212863360402
AB,2,0,458,1.4839687761846594,0.2679383096071473
AB,2,0,459,1.4696239545039644,0.33939019963919187
AB,2,0,460,1.4642016388408028,0.32780078571290233
AB,2,0,461,1.504252293010009,0.4467983296246718
AB,2,0,462,1.4880272453117207,0.2777442730674538
AB,2,0,463,1.4863433928140373,0.28482871857576786
AB,2,0,464,1.567466196390537,0.2922612163031614
AB,2,0,465,1.5769008140930816,0.29445072328644595
AB,2,0,466,1.4194989163545502,0.35135394689807403
AB,2,0,467,1.5163796365571478,0.2861827177468934
AB,2,0,468,1.4611568950689304,0.3986190858071748
AB,2,0,469,1.4875874443069452,0.32911375548628513
AB,2,0,470,1.5154639192563346,0.2757131976005988
AB,2,0,471,1.489364004153454,0.26293771575096647
AB,2,0,472,1.5115229940313817,0.3520436096704229
AB,2,0,473,1.5336485103015958,0.3014260075943406
AB,2,0,474,1.514728840027016,0.3004530026878378
AB,2,0,475,1.4676581847916188,0.2700759886787941
AB,2,0,476,1.4685400196514837,0.29692771595397466
AB,2,0,477,1.4280147351690982,0.26805225745986144
AB,2,0,478,1.4573039851239642,0.36808557281129994
AB,2,0,479,1.5981034180949265,0.3358530076127699
AB,2,0,480,1.4603998212952378,0.29126155803496134
AB,2,0,481,1.440331059377809,0.2905265958473635
AB,2,0,482,1.5159963930922387,0.3046087084119609
AB,2,0,483,1.494481762035407,0.2997229880563934
AB,2,0,484,1.4902203381575387,0.25215319103454165
AB,2,0,485,1.5704522983206044,0.20496129358075094
AB,2,0,486,1.5274563337779183,0.2601149666779486
AB,2,0,487,1.4735003534148263,0.2935741254667485
AB,2,0,488,1.478776204120411,0.2631083401141255
AB,2,0,489,1.4748706743047157,0.34096690151977854
AB,2,0,490,1.543736981079013,0.28854234320496236
AB,2,0,491,1.484592618527343,0.39367867875143103
AB,2,0,492,1.4103423248772924,0.2719252870885426
AB,2,0,493,1.4975840160632827,0.3070358399350779
AB,2,0,494,1.4231486999436036,0.2855569121915108
AB,2,0,495,1.609211530087745,0.32198890288674115
AB,2,0,496,1.4517166043076384,0.3532875564498522
AB,2,0,497,1.4919067617321136,0.33041404794635487
AB,2,0,498,1.5129101367350568,0.1984601865266971
AB,2,0,499,1.4855670919660384,0.3249930805236434
AB,2,0,500,1.4854984799266904,0.2494560928859481
AB,2,0,501,1.521091364308044,0.28451154107918614
AB,2,0,502,1.5763107979398139,0.3344664593418669
AB,2,0,503,1.538375454090865,0.24401195457924807
AB,2,0,504,1.5739256939286772,0.35779740037425256
AB,2,0,505,1.4476690445953249,0.2823307050224384
AB,2,0,506,1.515868131662768,0.4085468686459058
AB,2,0,507,1.5077623026029139,0.3034338912896882
